KEY,ENGLISH,KOREAN,CHECKED
m.gadget.name.lamp_berry,Berry Slime Lamp,,
m.gadget.desc.lamp_berry,A decorative lamp housing a happy slime.,,
m.gadget.name.lamp_cocoa,Cocoa Slime Lamp,,
m.gadget.desc.lamp_cocoa,A decorative lamp housing a happy slime.,,
m.gadget.name.lamp_butterscotch,Butterscotch Slime Lamp,,
m.gadget.desc.lamp_butterscotch,A decorative lamp housing a happy slime.,,
m.gadget.name.gordo_snare_novice,Novice Gordo Snare,,
m.gadget.desc.gordo_snare_novice,A special snare that captures a gordo slime. Bait it with food and wait...,,
m.gadget.name.gordo_snare_advanced,Advanced Gordo Snare,,
m.gadget.desc.gordo_snare_advanced,A more advanced gordo snare that with less random results. Bait it with food and wait...,,
m.gadget.name.gordo_snare_master,Master Gordo Snare,,
m.gadget.desc.gordo_snare_master,A master-class gordo snare that guarantees a gordo who favors the food used.,,
m.gadget.name.echo_net,Echo Net,,
m.gadget.desc.echo_net,Install this strange device in the Ancient Ruins to capture wandering echoes over time.,,
m.gadget.name.fashion_pod_handlebar,Handlebar Fashion Pod,핸들바 패션 포드,
m.gadget.desc.fashion_pod_handlebar,"Fashion pods allow you to vac up fashionable accessories for your slimes. \
    Shoot them on to slimes to totally up their game.","슬라임을 위한 패션 장신구를 패션 포드에서 가져올 수 있습니다. \
패션 장신구를 슬라임에게 쏘세요, 받을 수 있는건 그들의 게임에 달려있습니다.",
m.gadget.name.fashion_pod_shady,Shady Fashion Pod,선글라스 패션 포드,
m.gadget.desc.fashion_pod_shady,"Fashion pods allow you to vac up fashionable accessories for your slimes. \
    Shoot them on to slimes to totally up their game.","슬라임을 위한 패션 장신구를 패션 포드에서 가져올 수 있습니다. \
패션 장신구를 슬라임에게 쏘세요, 받을 수 있는건 그들의 게임에 달려있습니다.",
m.gadget.name.fashion_pod_clip_on,Clip-On Fashion Pod,클립식 장신구 패션 포드,
m.gadget.desc.fashion_pod_clip_on,"Fashion pods allow you to vac up fashionable accessories for your slimes. \
    Shoot them on to slimes to totally up their game.","슬라임을 위한 패션 장신구를 패션 포드에서 가져올 수 있습니다. \
패션 장신구를 슬라임에게 쏘세요, 받을 수 있는건 그들의 게임에 달려있습니다.",
m.gadget.name.fashion_pod_googly,Googly Fashion Pod,인형같게 보이는 패션 포드,
m.gadget.desc.fashion_pod_googly,"Fashion pods allow you to vac up fashionable accessories for your slimes. \
    Shoot them on to slimes to totally up their game.","슬라임을 위한 패션 장신구를 패션 포드에서 가져올 수 있습니다. \
패션 장신구를 슬라임에게 쏘세요, 받을 수 있는건 그들의 게임에 달려있습니다.",
m.gadget.name.fashion_pod_serious,Serious Fashion Pod,진지하게 보이는 패션 포드,
m.gadget.desc.fashion_pod_serious,"Fashion pods allow you to vac up fashionable accessories for your slimes. \
    Shoot them on to slimes to totally up their game.","슬라임을 위한 패션 장신구를 패션 포드에서 가져올 수 있습니다. \
패션 장신구를 슬라임에게 쏘세요, 받을 수 있는건 그들의 게임에 달려있습니다.",
m.gadget.name.fashion_pod_smart,Smart Fashion Pod,똑똑해보이는 패션 포드,
m.gadget.desc.fashion_pod_smart,"Fashion pods allow you to vac up fashionable accessories for your slimes. \
    Shoot them on to slimes to totally up their game.","슬라임을 위한 패션 장신구를 패션 포드에서 가져올 수 있습니다. \
패션 장신구를 슬라임에게 쏘세요, 받을 수 있는건 그들의 게임에 달려있습니다.",
m.gadget.name.fashion_pod_dandy,Dandy Fashion Pod,,
m.gadget.desc.fashion_pod_dandy,"Fashion pods allow you to vac up fashionable accessories for your slimes. \
    Shoot them on to slimes to totally up their game.",,
m.gadget.name.fashion_pod_cute,Cute Fashion Pod,,
m.gadget.desc.fashion_pod_cute,"Fashion pods allow you to vac up fashionable accessories for your slimes. \
    Shoot them on to slimes to totally up their game.",,
m.gadget.name.fashion_pod_royal,Royal Fashion Pod,,
m.gadget.desc.fashion_pod_royal,"Fashion pods allow you to vac up fashionable accessories for your slimes. \
    Shoot them on to slimes to totally up their game.",,
m.gadget.name.fashion_pod_remover,Fashion Pod Remover,,
m.gadget.desc.fashion_pod_remover,A special fashion pod that removes fashion pod accessories from slimes.,,
m.gadget.name.sponge_tree,Sponge Tree,스펀지 나무,
m.gadget.desc.sponge_tree,A squishy sponge tree that can store a lot of water during dry months.,건조한 동안 많은 물을 저장할 수 있는 흐물흐물한 스펀지 나무,
m.gadget.name.sponge_shrub,Sponge Shrub,스펀지 떨기나무,
m.gadget.desc.sponge_shrub,Chunks of these shrubs are great for scrubbing up in the bath.,떨기나무 덩어리는 욕조를 문질러 씻는데 좋다.,
m.gadget.name.pink_coral_columns,Pink Coral Columns,분홍 산호 기둥,
m.gadget.desc.pink_coral_columns,These coral towers are a reminder that the dry reef was once below the slime sea.,이 산호초들은 건조한 산호초 지대가 슬라임 바다 밑에 있었다는 흔적입니다. ,
m.gadget.name.coral_grass_patch,Coral Grass Patch,작은 산호초 바닥,
m.gadget.desc.coral_grass_patch,"This soft, pink grass makes for a lovely place to take a nap.",부드럽고 분홍색의 잔디위에 낮잠을 잘 수 있는 사랑스런 장소가 됩니다.,
m.gadget.name.mossy_tree,Mossy Tree,이끼 나무,
m.gadget.desc.mossy_tree,A deeply verdant tree found in the tangled thicket of the Moss Blanket.,이끼지대의 덤불 숲에 있는 짙은 초록색 나무,
m.gadget.name.mossy_tree_stump,Mossy Tree Stump,이끼 나무 그루터기,
m.gadget.desc.mossy_tree_stump,All that remains of one of the great trees found in the Moss Blanket.,이끼 지대에 있는 위대한 나무중 하나의 잔해물,
m.gadget.name.glow_cones,Glow Cones,빛나는 솔방울,
m.gadget.desc.glow_cones,A strange flora that explorers often used to find their way in the night.,탐험가들이 밤에 길을 찾을 때 사용했던 이상한 식물,
m.gadget.name.wildflower_patch,Wildflower Patch,야생화 조각,
m.gadget.desc.wildflower_patch,A patch of the sweet-smelling flowers that honey slimes enjoy.,꿀 슬라임이 즐기는 달콤한 냄새의 꽃 한줌,
m.gadget.name.jumbo_shroom,Jumbo Shroom,거대 환각 버섯,
m.gadget.desc.jumbo_shroom,"Not a regular shroom, or even a large one. No, something more.",일반 크기의 환각 버섯 보다 더 큰 버섯. 그외에 더 많은 무언가.,
m.gadget.name.minty_grass_patch,Minty Grass Patch,민트 풀 조각,
m.gadget.desc.minty_grass_patch,"Though this grass does indeed have a pleasant, minty aroma, the taste is quite bitter.",민트 풀은 기분 좋은 민트 향이 나지만 맛은 약간 씁니다.,
m.gadget.name.blue_coral_columns,Blue Coral Columns,파란 산호 기둥,
m.gadget.desc.blue_coral_columns,Coral towers whose color has shifted to the minerals found in the Indigo Quarry.,인디고 채석장에 있는 미네랄 색으로 바뀐 산호 기둥,
m.gadget.name.hexium_formation,Hexium Formation,헥시멈 모양의 물질,
m.gadget.desc.hexium_formation,A strange ore whose geometric array is consistent on even a molecular level.,기하학적 구조가 분자 구조 단계까지 일정하게 유지되는 이상한 광석,
m.gadget.name.crystal_cluster,Crystal Cluster,크리스탈 무리,
m.gadget.desc.crystal_cluster,You may think this is a clutch or even a collection of crystals. You would be wrong.,크리스탈 무리가 알 무리 이거나 크리스탈 모음이라 생각할 수도 있습니다. 아마 틀렸을 겁니다.,
m.gadget.name.fireflower_patch,Fireflower Patch,불꽃 조각,
m.gadget.desc.fireflower_patch,Flowers grown from volcanic ash that take on a burning hue.,회산재속에서 발견할 수 있는 불타는 빛깔을 가진 꽃,
m.gadget.name.sunburst_tree,Sunburst Tree,,
m.gadget.desc.sunburst_tree,A tree from the mysterious ruins whose golden leaves shine like the sun.,,
m.gadget.name.verdant_grass_patch,Verdant Grass Patch,,
m.gadget.desc.verdant_grass_patch,"The grass in the ruins is unusually rich, as if the soil contains minerals unlike anywhere on the range.",,
m.gadget.name.star_flower_patch,Star Flower Patch,,
m.gadget.desc.star_flower_patch,"Star flowers are said to have grown from the fragments of a shooting star, but of course, that's impossible.",,
m.gadget.name.ruined_pillar,Ruined Pillar,,
m.gadget.desc.ruined_pillar,"The stone structures of the ruins once supported vast temples, and some say, time itself.",,
m.gadget.name.glow_sticks,Glow Sticks,,
m.gadget.desc.glow_sticks,"Though these luminescent devices are similar to other elements of the ruins, they are not nearly as old.",,
m.gadget.name.crystal_sconce,Crystal Sconce,,
m.gadget.desc.crystal_sconce,"The light from these sconces appears to be endless, perhaps illuminating the past as much as the present.",,
m.gadget.name.fiery_glass_sculpture,Fiery Glass Sculpture,,
m.gadget.desc.fiery_glass_sculpture,A beautiful glass structure from the Glass Desert that resembles frozen fire.,,
m.gadget.name.thundering_glass_sculpture,Thundering Glass Sculpture,,
m.gadget.desc.thundering_glass_sculpture,A beautiful glass structure from the Glass Desert that resembles a lightning strike.,,
m.gadget.name.towering_glass_sculpture,Towering Glass Sculpture,,
m.gadget.desc.towering_glass_sculpture,A beautiful glass structure from the Glass Desert that resembles a monolith.,,
m.gadget.name.palm_tree,Palm Tree,,
m.gadget.desc.palm_tree,A tropical tree found in the oases of the Glass Desert. Makes a great shade.,,
m.gadget.name.palm_sprout,Palm Sprout,,
m.gadget.desc.palm_sprout,A stout palm tree whose pulp is water-rich and quite sweet.,,
m.gadget.name.coil_grass,Coil Grass,,
m.gadget.desc.coil_grass,This alien ground cover is among the first flora to sprout when desert oases are restored.,,
m.gadget.name.ruined_desert_column,Ruined Desert Column,,
m.gadget.desc.ruined_desert_column,"A support beam to a long lost temple, perhaps even before the desert existed.",,
m.gadget.name.ruined_desert_blocks,Ruined Desert Blocks,,
m.gadget.desc.ruined_desert_blocks,Heavy stones arranged in a geometric fashion for an unknown purpose.,,
m.palette.desc,"Add a custom paint job to your ranch house, vacpack, or ranch tech. Express yourself!",,
m.palette.name.default,Classic,,
m.palette.name.palette01,Cobalt,,
m.palette.name.palette02,Eventide,,
m.palette.name.palette03,Knight Light,,
m.palette.name.palette04,Grapeshot,,
m.palette.name.palette05,Robo Ranger,,
m.palette.name.palette06,Maidatron,,
m.palette.name.palette07,Royalton,,
m.palette.name.palette08,Salamander,,
m.palette.name.palette09,Ghost Wine,,
m.palette.name.palette10,Firecracker,,
m.palette.name.palette11,Neopolitan,,
m.palette.name.palette12,Mint Chip,,
m.palette.name.palette13,Volcanic,,
m.palette.name.palette14,Astro Pearl,,
m.palette.name.palette15,Goldleaf,,
m.palette.name.palette16,Frozen Violet,,
m.palette.name.palette17,Willow,,
m.palette.name.palette18,Vanguard,,
m.palette.name.palette19,Pretty Loud,,
m.palette.name.palette20,Gingersnap,,
m.palette.name.palette21,Peapod,,
m.palette.name.palette22,Daybreak,,
m.palette.name.palette23,Milkshake,,
m.palette.name.palette24,Silverfox,,
m.palette.name.palette25,Amethyst,,
m.palette.name.palette26,Ruby,,
m.palette.name.palette27,Palette27,,
m.palette.name.palette28,Palette28,,
m.palette.name.palette29,Palette29,,
m.palette.name.palette30,Palette30,,
